source,title,speaking
REXHË DELIA,Rexhë Delia,Rexhe Delia
REXHË DELIJA,Rexhë Delija,Rexhe Delija
REXHË DESTANI,Rexhë Destani,Rexhe Destani
REXHË E ARTAN QORRAJ,Rexhë e Artan Qorraj,Rexhe e Artan Qorraj
REXHË E FADIL SELMANI,Rexhë e Fadil Selmani,Rexhe e Fadil Selmani
REXHË GJATA,Rexhë Gjata,Rexhe Gjata
REXHË HALIMI,Rexhë Halimi,Rexhe Halimi
REXHË HASANI,Rexhë Hasani,Rexhe Hasani
REXHË KAQORRAJ,Rexhë Kaqorraj,Rexhe Kaqorraj
REXHË KASTRATI,Rexhë Kastrati,Rexhe Kastrati
REXHË KUKAJ,Rexhë Kukaj,Rexhe Kukaj
REXHË KURDIAJ,Rexhë Kurdiaj,Rexhe Kurdiaj
REXHË MEHMETI,Rexhë Mehmeti,Rexhe Mehmeti
REXHË MEMAJ,Rexhë Memaj,Rexhe Memaj
REXHË MUHADRI,Rexhë Muhadri,Rexhe Muhadri
REXHË MURATI,Rexhë Murati,Rexhe Murati
REXHË PLLASHNIKU,Rexhë Pllashniku,Rexhe Pllashniku
REXHË REXHAJ,Rexhë Rexhaj,Rexhe Rexhaj
REXHË SEKIRAÇA,Rexhë Sekiraça,Rexhe Sekiraca
REXHË SELMONI,Rexhë Selmoni,Rexhe Selmoni
REXHË VISOKA,Rexhë Visoka,Rexhe Visoka
REXHË ZEQAJ,Rexhë Zeqaj,Rexhe Zeqaj
REXHË ZHEGROVA,Rexhë Zhegrova,Rexhe Zhegrova
REXHË ZHITIA,Rexhë Zhitia,Rexhe Zhitia
REZISTENCA,Rezistenca,Rezistenca
REZISTENCA E JESHKOVËS,Rezistenca e Jeshkovës,Rezistenca e Jeshkoves
REZISTENCA E MARSIT,Rezistenca e Marsit,Rezistenca e Marsit
REZISTENCA E VITAKUT,Rezistenca e Vitakut,Rezistenca e Vitakut
REZISTENCA E VËRRINIT,Rezistenca e Vërrinit,Rezistenca e Verrinit
REZISTENCA SEJDIU,Rezistenca Sejdiu,Rezistenca Sejdiu
REZISTENCËS,Rezistencës,Rezistences
REÇAKU,Reçaku,Recaku
REÇI,Reçi,Reci
REÇICA,Reçica,Recica
REǄEPOVCI,Reǆepovci,Reǆepovci
RIBNIČKA,Ribnička,Ribnicka
RIDARCI,Ridarci,Ridarci
RIDOJ,Ridoj,Ridoj
RIDVAN QATANI,Ridvan Qatani,Ridvan Qatani
RIDVAN QAZIMI,Ridvan Qazimi,Ridvan Qazimi
RIFAT BANJSKA,Rifat Banjska,Rifat Banjska
RIFAT BATALLI,Rifat Batalli,Rifat Batalli
RIFAT BEQIRAJ,Rifat Beqiraj,Rifat Beqiraj
RIFAT BEQIRI,Rifat Beqiri,Rifat Beqiri
RIFAT BERISHA,Rifat Berisha,Rifat Berisha
RIFAT DEDIA,Rifat Dedia,Rifat Dedia
RIFAT DINA,Rifat Dina,Rifat Dina
RIFAT DINAJ,Rifat Dinaj,Rifat Dinaj
RIFAT DOBRA,Rifat Dobra,Rifat Dobra
RIFAT GALICA,Rifat Galica,Rifat Galica
RIFAT GASHI,Rifat Gashi,Rifat Gashi
RIFAT GOXHUFI,Rifat Goxhufi,Rifat Goxhufi
RIFAT HALIMI,Rifat Halimi,Rifat Halimi
RIFAT HALITI,Rifat Haliti,Rifat Haliti
RIFAT HASANI,Rifat Hasani,Rifat Hasani
RIFAT KASTRATI,Rifat Kastrati,Rifat Kastrati
RIFAT KLINAKU,Rifat Klinaku,Rifat Klinaku
RIFAT KOSUMI,Rifat Kosumi,Rifat Kosumi
RIFAT KRASNIQI,Rifat Krasniqi,Rifat Krasniqi
RIFAT KUKAJ,Rifat Kukaj,Rifat Kukaj
RIFAT MALOKU,Rifat Maloku,Rifat Maloku
RIFAT MUSOLLI,Rifat Musolli,Rifat Musolli
RIFAT MËZIU,Rifat Mëziu,Rifat Meziu
RIFAT OSMANI,Rifat Osmani,Rifat Osmani
RIFAT QELAJ,Rifat Qelaj,Rifat Qelaj
RIFAT QERIMI,Rifat Qerimi,Rifat Qerimi
RIFAT REXHA,Rifat Rexha,Rifat Rexha
RIFAT SAHITI,Rifat Sahiti,Rifat Sahiti
RIFAT SALIHU,Rifat Salihu,Rifat Salihu
RIFAT SAMAKOVA,Rifat Samakova,Rifat Samakova
RIFAT SMAJLI,Rifat Smajli,Rifat Smajli
RIFAT SOGOJEVA,Rifat Sogojeva,Rifat Sogojeva
RIFAT TAHIRI,Rifat Tahiri,Rifat Tahiri
RIFAT UKIMERI,Rifat Ukimeri,Rifat Ukimeri
RIFAT VIDISHIQI,Rifat Vidishiqi,Rifat Vidishiqi
RIFAT ZENELI,Rifat Zeneli,Rifat Zeneli
RILINDAJA,Rilindaja,Rilindaja
RILINDASIT,Rilindasit,Rilindasit
RILINDJA,Rilindja,Rilindja
RILINDJA KOMBËTARE,Rilindja Kombëtare,Rilindja Kombetare
RILINDJA SHQIPTARE,Rilindja Shqiptare,Rilindja Shqiptare
RILINDËSIT,Rilindësit,Rilindesit
RIMANISHTA,Rimanishta,Rimanishta
RINDËRTIMI,Rindërtimi,Rindertimi
RINIA,Rinia,Rinia
RISANI,Risani,Risani
RISTO SILIQI,Risto Siliqi,Risto Siliqi
RITĆE,Ritće,Ritce
RIVERA,Rivera,Rivera
RIZA ALIDEMA,Riza Alidema,Riza Alidema
RIZA BLAKAJ,Riza Blakaj,Riza Blakaj
RIZA BULICA,Riza Bulica,Riza Bulica
RIZA CEROVA,Riza Cerova,Riza Cerova
RIZA DANI,Riza Dani,Riza Dani
RIZA DEMIRI,Riza Demiri,Riza Demiri
RIZA DINAJ,Riza Dinaj,Riza Dinaj
RIZA GOGA,Riza Goga,Riza Goga
RIZA ISMAILI,Riza Ismaili,Riza Ismaili
RIZA KQIKU,Riza Kqiku,Riza Kqiku
RIZA LUSHTA,Riza Lushta,Riza Lushta
RIZA MATOSHI,Riza Matoshi,Riza Matoshi
RIZA NAZIFI,Riza Nazifi,Riza Nazifi
RIZA RAMADANI,Riza Ramadani,Riza Ramadani
RIZA STRELLCI,Riza Strellci,Riza Strellci
RIZA SUHARNA,Riza Suharna,Riza Suharna
RIZAD FERA,Rizad Fera,Rizad Fera
RIZAH AHMETI,Rizah Ahmeti,Rizah Ahmeti
RIZAH BLLACA,Rizah Bllaca,Rizah Bllaca
RIZAH BREGAJ,Rizah Bregaj,Rizah Bregaj
RIZAH DHE MUSTAFË SELIMI,Rizah Dhe Mustafë Selimi,Rizah Dhe Mustafe Selimi
RIZAH DUSHI,Rizah Dushi,Rizah Dushi
RIZAH E RAMADAN GLLAREVA,Rizah e Ramadan Gllareva,Rizah e Ramadan Gllareva
RIZAH GUBETINI,Rizah Gubetini,Rizah Gubetini
RIZAH KADOLLI,Rizah Kadolli,Rizah Kadolli
RIZAH KLINAKU,Rizah Klinaku,Rizah Klinaku
RIZAH MEHANA,Rizah Mehana,Rizah Mehana
RIZAH MUSLIU,Rizah Musliu,Rizah Musliu
RIZAH NIKA,Rizah Nika,Rizah Nika
RIZAH PLLANA,Rizah Pllana,Rizah Pllana
RIZAH RASHICA,Rizah Rashica,Rizah Rashica
RIZAH SELACI,Rizah Selaci,Rizah Selaci
RIZAH SHABANI,Rizah Shabani,Rizah Shabani
RIZAH SPAHIU,Rizah Spahiu,Rizah Spahiu
RIZAH TAHIRI,Rizah Tahiri,Rizah Tahiri
RIZAH VESELI,Rizah Veseli,Rizah Veseli
RIZAH XHAFA,Rizah Xhafa,Rizah Xhafa
RIZAH ZHUJANI,Rizah Zhujani,Rizah Zhujani
RIZAHU,Rizahu,Rizahu
RIZONI,Rizoni,Rizoni
RIZVAN BELA,Rizvan Bela,Rizvan Bela
RIZË SADIKU E TAFIL AZEMI,Rizë Sadiku e Tafil Azemi,Rize Sadiku e Tafil Azemi
RIÇARD HOLBRUK,Riçard Holbruk,Ricard Holbruk
RIĆKA,Rićka,Ricka
RoadNameAL,Roadnameal,Roadnameal
ROBERT DOLL,Robert Doll,Robert Doll
ROBERT GASHI,Robert Gashi,Robert Gashi
ROBIN KUK,Robin Kuk,Robin Kuk
RODOGOSHVE,Rodogoshve,Rodogoshve
ROGA E VERDHË,Roga e Verdhë,Roga e Verdhe
ROGAT,Rogat,Rogat
ROJA E UÇK,Roja e Uçk,Roja e Uck
ROMA,Roma,Roma
ROMSKA,Romska,Romska
ROSAQA,Rosaqa,Rosaqa
ROZA MJEDA,Roza Mjeda,Roza Mjeda
ROZAFA,Rozafa,R
